"logFC","AveExpr","t","P.Value","adj.P.Val","B","ProbeID","GeneSymbol"
354.9726,945.359,3.15991547846277,0.0137240584967724,0.0773868550705079,-4.04858029589966,"10864730","Rpl7a"
72.9114499999999,504.060888888889,3.15977493672265,0.0137269351329969,0.0773868550705079,-4.0486098709399,"10784101","Zmym5"
11.12287,26.4177777777778,3.15963516631611,0.0137297966102153,0.0773880528980957,-4.0486392850846,"10810152","Mir23a"
238.07345,353.670222222222,3.15724326764799,0.0137788625533842,0.077588665453366,-4.04914287057572,"10919928","Parp3"
359.37975,374.178333333333,3.1570052210933,0.013783755771493,0.077588665453366,-4.04919301112067,"10892939","Prim1"
23.92693,37.8350111111111,3.15657647164592,0.0137925736339404,0.077588665453366,-4.04928333042599,"10842525","Cass4"
175.2391,245.962444444444,3.1564209192628,0.0137957742633038,0.077588665453366,-4.04931610200575,"10808197","Cenpn"
76.6604,170.670888888889,3.15636950325886,0.0137968323652581,0.077588665453366,-4.04932693465058,"10730624","Pcgf6"
485.7457,682.524777777778,3.15634878540918,0.0137972587468418,0.077588665453366,-4.04933129967076,"10717168","Hmgb2"
147.5948,638.558888888889,3.15565900018264,0.0138114627129884,0.0776087847080676,-4.0494766475134,"10816179","Sh3d19"
102.7113,841.238666666667,3.15551938642075,0.0138143394913223,0.0776100219037481,-4.04950607037693,"10844355","Cdk9"
30.10097675,17.1323498888889,3.15530083442623,0.0138188440777058,0.0776204020161692,-4.04955213189608,"10864094","Wnt7a"
30.30774,77.3744666666667,3.15446484703697,0.0138360889122628,0.0776724637745666,-4.04972835467071,"10761227","Stx1a"
30.30774,77.3744666666667,3.15446484703697,0.0138360889122628,0.0776724637745666,-4.04972835467071,"10763171","Stx1a"
607.95105,534.656666666667,3.15412720304186,0.0138430602802283,0.0776966691693737,-4.0497995430414,"10795203","H1f1"
64.40194,119.375644444444,3.15247183722086,0.013877292246653,0.0778439354250617,-4.05014867767323,"10930733","Mcu"
160.9512,548.010666666667,3.15147681454039,0.0138979115247981,0.0778997673226115,-4.05035863445517,"10921527","Rpl7l1"
180.7192,243.653444444444,3.15115336057142,0.0139046212077058,0.0779224254674692,-4.05042690099256,"10908277","Shfl"
105.76885,460.307777777778,3.15078776210133,0.0139122092296738,0.0779350489809567,-4.05050407147437,"10938077","Acot9"
139.45575,347.147333333333,3.15002277433032,0.0139281006902992,0.077968510312755,-4.0506655763901,"10827846","Abcf1"
16.266486,22.9787133333333,3.1498579676489,0.0139315267964873,0.077968510312755,-4.05070037608824,"10874312","Gpr153"
21.491125,49.9875111111111,3.14854979016944,0.0139587534640857,0.0780610688552451,-4.05097667379068,"10814717","Zmat3"
120.09515,774.619222222222,3.14702708488172,0.0139905154771338,0.0781317579830768,-4.05129843797055,"10772967","Dhx15"
63.5944,201.856777777778,3.14608941210234,0.0140101121144075,0.078211068521115,-4.05149666216886,"10910482","Adpgk"
130.12518,126.285733333333,3.14547240042944,0.0140230229169172,0.0782343366672314,-4.05162713337481,"10719990","Itpkc"
42.7661,134.097555555556,3.14533223776352,0.0140259575252263,0.0782343366672314,-4.0516567755521,"10923381","Spats2l"
822.7275,1980.90666666667,3.14477853703261,0.0140375567587045,0.0782769962108786,-4.05177388840954,"10905558","Rpl26"
89.8766000000001,322.207555555556,3.14455178716981,0.0140423097509311,0.0782885566915463,-4.05182185454091,"10743668","Map2k4"
45.1398,170.637333333333,3.14405311626108,0.0140527685364752,0.0783020370064062,-4.0519273553437,"10802621","Mbd1"
67.87952,141.721155555556,3.14364403946862,0.0140613543475814,0.0783200011268339,-4.0520139147417,"10891080","Mideas"
35.72146,137.925244444444,3.14340268747406,0.0140664224919404,0.0783332952115035,-4.05206498978563,"10808431","Irf8"
137.8151,465.206555555556,3.1432401118006,0.014069837496318,0.0783373799537704,-4.052099396525,"10806323","Brd7"
598.08555,837.382,3.14306237409888,0.0140735719855409,0.0783432416131082,-4.05213701428003,"10750876","Hmgb2"
77.251175,130.212555555556,3.14286681663393,0.0140776820935471,0.078351191594758,-4.05217840619571,"10869094","Nipsnap3b"
93.10365,745.485,3.14253669718645,0.0140846232055596,0.0783599661640102,-4.05224828595544,"10849436","Secisbp2l"
28.18685,51.6685888888889,3.14218687046856,0.0140919826085979,0.0783718870245938,-4.05232234599239,"10881931","Phf13"
17.08206,45.0760666666667,3.14209957434223,0.0140938197116383,0.0783718870245938,-4.05234082839747,"10769430","Gorab"
69.1285,203.573777777778,3.14205233525173,0.0140948139394542,0.0783718870245938,-4.05235083012596,"10935475","Hprt1"
150.2939,221.711888888889,3.14107412463771,0.0141154186345337,0.0784267478108157,-4.0525579788607,"10794836","Serpinb6a"
376.72125,186.625916666667,3.14052160698812,0.0141270706624317,0.0784475231900227,-4.05267501232643,"10806122","Hmox1"
712.96115,1284.60322222222,3.14051482986696,0.014127213647659,0.0784475231900227,-4.0526764479838,"10735662","Tax1bp3"
211.13143,144.700211111111,3.1397653310451,0.0141430361291161,0.0785055400866423,-4.05283524151979,"10926930","Mcm3"
381.2901,930.880666666667,3.13957041713019,0.0141471539577419,0.0785134794303709,-4.05287654389404,"10718612","Rpl7a"
22.192285,29.9692777777778,3.1383530553578,0.0141729009433385,0.0785966454363496,-4.05313456602404,"10725480","Palb2"
43.485935,59.0272222222222,3.13718570051253,0.0141976365318543,0.0786853864084281,-4.05338209021329,"10855601","Creb5"
180.6933,520.908333333333,3.13712775732825,0.0141988654959876,0.0786853864084281,-4.05339437897925,"10701797","Sf3b5"
129.37805,315.482555555556,3.13664689012709,0.0142090689129406,0.0786941793973185,-4.05349637216389,"10795391","Stard3nl"
859.8064,1528.40477777778,3.13588606409465,0.0142252284536611,0.0787132172957981,-4.05365777966636,"10869106","Slc44a1"
993.92105,774.998888888889,3.13583780502751,0.0142262541015203,0.0787132172957981,-4.05366801913563,"10777037","Slc34a2"
51.71085,139.7425,3.13559042754575,0.0142315128242711,0.0787264439248554,-4.05372050963124,"10839803","Rpl22l1"
11.104935,18.6575666666667,3.13547184992841,0.0142340342579272,0.0787264439248554,-4.05374567193735,"10899722","Hsd17b6"
702.5645,1579.50888888889,3.13478197213331,0.0142487131250315,0.0787696285041285,-4.05389208505926,"10890299","Rpl10a"
32.55708,124.449233333333,3.1338707057937,0.0142681269631916,0.078815247534751,-4.05408553660141,"10721323","Acp4"
289.4709,442.051333333333,3.13381128895031,0.0142693937584864,0.078815247534751,-4.05409815222124,"10705213","Tgfb1"
90.0693,65.9576,3.13378417327421,0.0142699719168278,0.078815247534751,-4.05410390961439,"10872032","Clspn"
98.2395500000001,451.638222222222,3.13363666335295,0.0142731175429798,0.078815247534751,-4.0541352309057,"10831114","RT1-CE4"
186.3693,273.353,3.13345078862418,0.0142770823298798,0.0788153218414793,-4.05417470058093,"10845124","Rnd3"
25.39227,77.4327333333333,3.13326008860809,0.0142811512445144,0.0788228891851964,-4.05421519749406,"10886097","Ift43"
73.5081,245.965666666667,3.13243685383189,0.014298730365973,0.0788344185011458,-4.05439004934919,"10779031","Camk2g"
396.43165,1040.92144444444,3.13239239856627,0.0142996802976673,0.0788344185011458,-4.05439949287594,"10716466","Rpl7a"
257.8625,643.796555555556,3.13222405289892,0.0143032781525666,0.0788344185011458,-4.05443525544908,"10865855","Fkbp4"
51.4418999999999,478.122666666667,3.13209641678709,0.0143060066035056,0.0788344185011458,-4.05446237124586,"10871597","Foxj3"
1040.811,2348.67666666667,3.12960608434388,0.0143593514570638,0.078982171882515,-4.05499166965593,"10767371","Rps26"
1040.811,2348.67666666667,3.12960608434388,0.0143593514570638,0.078982171882515,-4.05499166965593,"10899868","Rps26"
743.31085,1322.06777777778,3.12616605559159,0.0144333833831256,0.0792359390160977,-4.05572355924947,"10709779","Rpl27a"
36.6829,106.036111111111,3.12610767477726,0.0144346432341915,0.0792359390160977,-4.05573598759092,"10779975","LOC290071"
36.6829,106.036111111111,3.12610767477726,0.0144346432341915,0.0792359390160977,-4.05573598759092,"10783410","LOC290071"
29.614747,21.4974377777778,3.12490447890122,0.014460633789263,0.0793041027819653,-4.05599218393249,"10824140","Fcrl2"
490.3205,3101.27222222222,3.12469440554137,0.0144651766765134,0.0793141275202071,-4.0560369256201,"10939754","Ftl1"
65.316505,88.6290777777778,3.12241628683655,0.0145145378959794,0.0795399943900097,-4.05652232830783,"10917748","C8h15orf39"
17.786955,36.9041333333333,3.12100795220681,0.014545141470944,0.0796778104129302,-4.05682259339425,"10892279","Xrcc3"
936.2675,2774.41888888889,3.11799782184613,0.0146107799544029,0.0799324579752669,-4.05746485431057,"10760811","Rpl31"
473.11475,1129.09122222222,3.11685295944854,0.0146358262237033,0.0800418771736499,-4.05770930259458,"10879392","Rps27a"
130.83695,455.143555555556,3.11653863617707,0.01464271058808,0.0800523314238741,-4.05777643283307,"10712648","Mrpl21"
235.69425,476.185,3.11649565066348,0.0146436523286501,0.0800523314238741,-4.05778561383767,"10937174","Fus"
171.7181,717.611555555556,3.11586576282793,0.0146574594095399,0.0801113642658263,-4.05792016302438,"10809459","Trappc2l"
25.21572,41.7439666666667,3.11528801138792,0.0146701356809441,0.0801521121718908,-4.05804360083382,"10710106","Calcb"
218.2254,640.931666666667,3.11482329002664,0.014680340343526,0.0801928688847736,-4.05814290715446,"10919414","Zbtb38"
79.9161,199.778666666667,3.1138830361372,0.0147010098614523,0.0802715134460755,-4.05834387809664,"10787588","Ddx49"
10.343669,10.9502622222222,3.11319195868916,0.0147162212300146,0.0803183554806276,-4.05849163079948,"10937013","Kcnd1"
36.94497,94.6069666666667,3.11302910834305,0.0147198081482604,0.0803183554806276,-4.05852645334446,"10759198","Cmklr1"
19.89254,50.1551888888889,3.11260252547835,0.0147292083514901,0.0803284754592373,-4.05861767937661,"10810736","Lcat"
929.311500000001,4997.05333333333,3.11257061480441,0.014729911790071,0.0803284754592373,-4.05862450410284,"10818821","Gapdh"
111.23874,153.6337,3.11193906189591,0.0147438409926984,0.0803597200556864,-4.05875958937998,"10790739","Haus8"
387.075,1419.96333333333,3.11165749728295,0.0147500554902238,0.0803783102203688,-4.05881982367183,"10842964","Ppdpf"
133.9855,261.931111111111,3.11093033045229,0.014766117729524,0.0804058459180457,-4.05897541103126,"10874245","Nol9"
30.441832,31.3528711111111,3.11026648341072,0.0147807973394352,0.0804258173727434,-4.05911748385324,"10701679","Raet1e"
144.8313,574.082666666667,3.10937281743433,0.0148005831113856,0.0804355440250699,-4.05930879188898,"10867109","Nufip2"
27.385355,53.5800888888889,3.10929457618207,0.0148023166960511,0.0804355440250699,-4.05932554384536,"10810685","Gfod2"
78.772525,116.090311111111,3.10923412550401,0.0148036562424149,0.0804355440250699,-4.05933848703027,"10865663","Tapbpl"
46.285922,36.8952488888889,3.10906679591016,0.0148073648171023,0.0804355440250699,-4.05937431560651,"10741463","Chtf18"
22.048325,34.4537555555556,3.1085642174789,0.0148185094725098,0.080481118373285,-4.05948193984424,"10742987","H2bc27"
484.8735,2438.49333333333,3.10805430344504,0.0148298257905293,0.0805126427512587,-4.05959115374879,"10940485","RT1-CE7"
43.99491,104.526633333333,3.10727350226919,0.0148471713754542,0.0805618990643611,-4.05975842321609,"10705364","Sertad1"
520.1003,705.598888888889,3.10682692671527,0.0148571016696735,0.0805945858479102,-4.05985411215004,"10907086","Tuba1a"
108.883825,82.4293111111111,3.10571665119503,0.0148818205666349,0.0807049389332973,-4.06009207676181,"10867919","Mms22l"
283.05235,888.903444444444,3.10404760582946,0.0149190609984305,0.0808318709213928,-4.06044997100146,"10803728","Reep5"
223.0903,206.240944444444,3.10323346670556,0.0149372618738683,0.0809061645193237,-4.06062462086058,"10916016","St3gal4"
97.63222,84.5335777777778,3.102281923723,0.0149585640753651,0.0809858211448697,-4.06082880788607,"10812823","Cenpk"
1237.552,4588.11111111111,3.09974159105499,0.0150155907872725,0.0812493923429114,-4.06137424860344,"10909347","Hspa8"
22.942246,21.5009577777778,3.09929158680885,0.0150257164720755,0.0812656348244502,-4.06147091905602,"10716592","Raet1e"
28.02102,80.6027666666667,3.09899023802602,0.015032501218297,0.0812656348244502,-4.06153566340815,"10935930","Dusp9"
46.07838,118.0279,3.09829349577172,0.0150482003961507,0.0813282608036537,-4.06168538280134,"10778673","Mix23"
575.27,2442.91555555556,3.09779015349469,0.0150595525343131,0.0813366181803331,-4.06179356545552,"10713176","Fau"
48.303845,45.1815555555556,3.09723570731451,0.0150720676427338,0.0813891652707623,-4.0619127531581,"10785479","Diaph3"
451.8861,998.441666666667,3.09523406235271,0.0151173401661743,0.0815629041449132,-4.06234322735492,"10937805","Rbbp7"
444.8144,1207.72888888889,3.09504474041585,0.0151216295618293,0.0815629041449132,-4.06238395807834,"10740477","Rpl7a"
200.5946,466.320555555556,3.09497591401603,0.0151231892519397,0.0815629041449132,-4.06239876603781,"10807583","Utp4"
48.269285,64.6077555555556,3.09426546101892,0.0151392988455682,0.0816315017486951,-4.06255163974717,"10931017","Sema6b"
66.3590000000001,258.367888888889,3.0936473730179,0.0151533286928441,0.0816506103813128,-4.06268466846894,"10773999","Dbnl"
147.4288,367.206111111111,3.09305627656836,0.0151667586199807,0.0816873170838727,-4.06281191393574,"10857296","Tmem43"
145.473845,135.696822222222,3.09294784871624,0.0151692234949,0.0816873170838727,-4.06283525798679,"10714106","Fam111a"
52.45045,223.614111111111,3.0903040470188,0.0152294548398295,0.0819512421607626,-4.06340472219289,"10798856","Cul2"
241.11605,454.444888888889,3.08942527521492,0.0152495305920189,0.0820139518989765,-4.06359411885541,"10794691","Txndc5"
140.62634,191.608755555556,3.08899919323361,0.0152592745238989,0.0820361512589588,-4.06368597012326,"10712687","C1h11orf24"
173.7731,607.885888888889,3.08803583560775,0.0152813293130865,0.0821196171217477,-4.06389369164438,"10710782","Il4r"
338.3002,426.836444444444,3.08780685503091,0.0152865764328092,0.0821196171217477,-4.06394307494186,"10767921","Elf3"
82.76185,310.037444444444,3.08778126603385,0.015287162925342,0.0821196171217477,-4.06394859385275,"10811493","Emc8"
78.50245,229.496777777778,3.08770746422238,0.015288854574012,0.0821196171217477,-4.06396451133707,"10785054","Polr3d"
16.52584,40.6639777777778,3.08496992527827,0.0153517419488936,0.0823968012667607,-4.06455522079522,"10892343","Gpr132"
190.3757,431.961222222222,3.08463677009459,0.015359413755512,0.082407720339201,-4.06462714669849,"10789059","Gpat4"
74.86694,108.628255555556,3.08408529406619,0.0153721218290038,0.0824492033881467,-4.0647462243411,"10767597","Tmcc2"
59.55527,70.4843888888889,3.08405612772684,0.0153727942375312,0.0824492033881467,-4.06475252270961,"10795400","Haus6"
55.399395,79.1760333333333,3.08255777509124,0.0154073791681708,0.0825589095779421,-4.06507617010029,"10734866","Tmem107"
9.5014,13.7993944444444,3.08237719115046,0.0154115529052508,0.0825661299420497,-4.0651151876683,"10788316","Zfp42"
39.469265,71.6245555555556,3.08187112682993,0.0154232556064625,0.0826136760702593,-4.06522454227505,"10895140","Galnt4"
19.903055,40.3097222222222,3.08151623195988,0.0154314680813472,0.0826161681285418,-4.06530124205896,"10868165","Srsf12"
200.462,788.965222222222,3.08138297006512,0.0154345530231488,0.0826161681285418,-4.06533004495457,"10799133","Smarca5"
81.62835,211.874666666667,3.08128188030071,0.0154368936284638,0.0826161681285418,-4.06535189510904,"10725407","Usp31"
420.9235,1465.38111111111,3.07966739401013,0.015474325471972,0.0827355315406643,-4.06570096090567,"10795511","Rbbp4"
122.38095,489.986333333333,3.07950491988751,0.0154780976974667,0.0827405573895317,-4.06573609972801,"10868529","Creb3"
145.11365,880.615555555556,3.07683060902111,0.0155403269032465,0.0829972779070278,-4.06631475839813,"10857673","Setd5"
647.578,3026.63444444444,3.07666793109627,0.0155441207464524,0.0830023658356537,-4.06634997493914,"10818184","Prdx1"
181.10003,210.906622222222,3.07576583165269,0.0155651764031893,0.0830692479800458,-4.0665452965711,"10924507","Des"
122.6056,73.1761777777778,3.07450508722602,0.0155946531823457,0.0831961647313821,-4.06681837103779,"10712174","B4galnt4"
108.53375,557.822222222222,3.07408903305911,0.015604393550777,0.0832310898801563,-4.06690851288521,"10724819","Dennd5a"
105.1738,247.811111111111,3.07379265909482,0.0156113359381386,0.0832395634416464,-4.06697273264597,"10930821","Gtf2f1"
161.2445,599.791222222222,3.07321868735748,0.0156247900963772,0.0832960981524751,-4.06709712186145,"10881468","Rex2l1"
745.3312,785.940111111111,3.07276366463319,0.0156354646692431,0.0833289382312073,-4.06719574991755,"10795265","H2ac1"
271.0594,698.143444444444,3.07209770651678,0.0156511014435796,0.0833755064866401,-4.06734012630687,"10741408","Ube2i"
588.6112,1061.17377777778,3.07081181281375,0.0156813407594633,0.0834875071611195,-4.06761899313313,"10723884","Serpinh1"
48.82525,182.001111111111,3.07071766440486,0.0156835571746499,0.0834875071611195,-4.06763941547369,"10815032","Afg2a"
129.8508,346.859666666667,3.06978438370707,0.0157055459656739,0.0835588817776722,-4.06784189438812,"10750080","Bach1"
38.1463,153.350111111111,3.06917317860734,0.0157199639155252,0.0835747089769162,-4.06797453215355,"10933651","Sms"
167.31785,910.184888888889,3.06853754409507,0.0157349728499645,0.0836392825398224,-4.06811250024762,"10863904","Sec61a1"
1199.585,3295.35888888889,3.06837258780108,0.0157388703372257,0.0836402152922315,-4.06814830976661,"10812156","Rpl17"
10.816725,26.6373333333333,3.06764476645593,0.0157560789377912,0.0836601399652183,-4.06830633247544,"10728044","Tigd3"
414.6237,655.992,3.06633352295752,0.0157871317279724,0.0837945614645686,-4.06859112379947,"10753214","Rcan1"
845.2685,2923.26888888889,3.06533382535478,0.0158108495740709,0.0838899672097545,-4.06880833415184,"10938950","Rpl19"
94.99198,129.175677777778,3.06460372833933,0.0158281947221156,0.0839515033790639,-4.06896701280374,"10930531","Tipin"
15.10438,26.1155777777778,3.06421962068881,0.0158373280905162,0.0839694560501527,-4.06905051003353,"10877307","Mup4l4"
117.233925,114.252666666667,3.06379871698627,0.0158473427399425,0.0839906110090829,-4.06914201833622,"10867614","Ccne2"
14.46411,42.6556333333333,3.06365719835412,0.0158507114120507,0.0839906110090829,-4.06917278867968,"10900495","Plk5"
861.7355,2871.92555555556,3.0635687103291,0.0158528181387035,0.0839906110090829,-4.06919202934019,"10827609","Dstnl1"
21.590295,51.5950666666667,3.06308811487855,0.0158642652986608,0.0840081355649864,-4.0692965390346,"10934952","Armcx4"
138.318385,116.420577777778,3.06296633195077,0.0158671673846116,0.0840081355649864,-4.06932302447521,"10853396","Steap1"
118.83314,97.0544888888889,3.06227954005813,0.0158835440416595,0.0840635090541231,-4.06947240873185,"10750391","Chaf1b"
174.13735,609.740777777778,3.06146111622239,0.0159030826024991,0.0841348899359303,-4.06965046920689,"10725618","Xpo6"
64.6628000000001,339.196222222222,3.06146081950264,0.0159030896907718,0.0841348899359303,-4.06965053377161,"10816088","Plrg1"
1028.4293,1454.44288888889,3.0603992722428,0.015928469952396,0.084240540669428,-4.06988156222562,"10726682","Ifitm3"
907.2375,3940.21666666667,3.05814790925582,0.0159824376959562,0.0844419757273373,-4.07037180669191,"10861024","Rps4x"
324.96555,765.257333333333,3.05740660726316,0.016000249427355,0.0845111709945304,-4.0705333094631,"10742690","Rpl7a"
19.55811,64.6976333333333,3.05678674289031,0.0160151592573644,0.0845291688905458,-4.07066838616273,"10874198","Tnfrsf9"
18.718909,23.8826311111111,3.05660935205412,0.0160194287824965,0.0845291688905458,-4.070707047146,"10781982","Mir19b1"
128.8245,486.936333333333,3.05654335230523,0.0160210175993343,0.0845291688905458,-4.07072143187508,"10859264","Ddx47"
28.245395,78.2177888888889,3.05581529247531,0.0160385551908267,0.0845606120456256,-4.07088013452616,"10810811","Slc7a6os"
121.37525,638.018555555556,3.05545505168675,0.0160472401461657,0.0845911356243385,-4.07095867419688,"10825962","Gnai3"
58.1225,178.202222222222,3.05447920081832,0.0160707914366999,0.0846247371761252,-4.07117147668999,"10768138","Ptprc"
16.74568,45.9565444444444,3.05447078128642,0.0160709947919882,0.0846247371761252,-4.07117331302833,"10771267","Mapk10"
34.68885,37.3114666666667,3.05300174606876,0.0161065173851789,0.0847373665749813,-4.07149379548286,"10731970","Pkmyt1"
186.54,401.039666666667,3.05250824952856,0.0161184690133944,0.0847677684531603,-4.07160149125391,"10807177","E2f4"
123.34985,265.771555555556,3.05226761079692,0.0161243002322562,0.0847729205075752,-4.07165401229876,"10704372","Nsd2"
145.20538,108.229744444444,3.05222833219351,0.0161252522509959,0.0847729205075752,-4.07166258552298,"10911010","Pclaf"
13.33909,45.9446444444444,3.05200073174349,0.0161307698962288,0.0847785089737679,-4.07171226541362,"10840007","Hspa12b"
94.3424000000001,371.691555555556,3.05180762496594,0.0161354528722399,0.0847785089737679,-4.07175441910043,"10707156","Zdhhc13"
436.13685,652.264,3.05170578233589,0.0161379232013118,0.0847785089737679,-4.07177665163925,"10824305","Sema4a"
39.06015,262.860666666667,3.04966776815115,0.0161874412842269,0.0849745037784446,-4.07222171507868,"10796094","Tasor2"
57.59179,64.9673111111111,3.04953530009461,0.0161906653902295,0.0849745037784446,-4.07225065406502,"10750329","Cbr3"
1314.13785,1155.28666666667,3.0489530574126,0.0162048444176637,0.085023046842246,-4.07237786604662,"10779673","Lgals3"
1115.563,3656.45777777778,3.0483823767415,0.0162187544957037,0.0850519842440218,-4.07250257589095,"10839400","Rpl32"
17.43605,37.7953555555556,3.04825637201784,0.0162218274868112,0.0850519842440218,-4.0725301146843,"10931511","Fsd1"
62.30181,166.551133333333,3.04814998968166,0.016224422403492,0.0850519842440218,-4.07255336583495,"10817324","Vps72"
411.5347,1138.59411111111,3.04814952269468,0.0162244337953662,0.0850519842440218,-4.07255346790244,"10803274","Rpl7a"
71.44177,68.8491777777778,3.04784975042133,0.0162317482926199,0.0850725322247214,-4.07261899122283,"10811476","Gins2"
119.24785,686.768444444444,3.04741484353386,0.0162423662355512,0.0850845153181236,-4.07271406351646,"10810940","Ist1"
437.04755,965.823555555556,3.04739822847009,0.016242772024686,0.0850845153181236,-4.07271769590605,"10892316","Akt1"
10.849031,15.5092355555556,3.04598714632928,0.0162772735832738,0.0852041337505395,-4.07302626054932,"10708464","Or14c40"
69.9033000000001,221.208333333333,3.04573191312724,0.0162835223309556,0.085221573159537,-4.07308208850851,"10891364","Alkbh1"
724.853000000001,4578.88888888889,3.04525654182163,0.0162951673040495,0.0852654324578032,-4.0731860806367,"10868252","Gapdh"
516.5207,768.250555555556,3.044800849172,0.016306338399501,0.0852798728970679,-4.07328578334523,"10773168","Hmgb2"
564.30425,701.811888888889,3.04372342119595,0.0163327829397553,0.0853691389692017,-4.07352157812862,"10806585","Junb"
13.562045,28.8191555555556,3.04346499896995,0.0163391323613148,0.0853691389692017,-4.0735781463486,"10844379","Cfap157"
143.2103,298.857222222222,3.04327255676448,0.0163438623350019,0.0853691389692017,-4.07362027481115,"10706635","Nup62"
130.3512,272.666666666667,3.04313060117729,0.0163473523330476,0.0853721042291121,-4.07365135273356,"10775553","Enoph1"
192.1838,352.439222222222,3.04237297180963,0.0163659919504403,0.0854227747604472,-4.07381724318612,"10909994","Poglut3"
12.115565,35.2659555555556,3.04208538636253,0.0163730731091842,0.0854227747604472,-4.07388022383458,"10925462","Or9s14b"
105.684515,81.3222555555556,3.04204468457413,0.0163740755601147,0.0854227747604472,-4.07388913793386,"10810230","Asf1b"
276.192250000001,1037.36011111111,3.04123221654879,0.0163940994089527,0.0854787114283676,-4.0740671018589,"10718803","U2af2"
388.07435,513.446888888889,3.04061460383805,0.0164093380524943,0.085499330792271,-4.0742024166786,"10828357","Psmb9"
1597.76,4773.98555555556,3.04056132484422,0.0164106533239764,0.085499330792271,-4.07421409105446,"10911999","Rps20"
102.6004,499.019777777778,3.04053296024645,0.0164113535914037,0.085499330792271,-4.07422030632718,"10713655","Hnrnpul2"
83.19807,73.5978,3.03954303056021,0.0164358126514377,0.0855819283458457,-4.07443725726963,"10798507","H2ac4"
77.9973500000001,625.627888888889,3.03948161260816,0.0164373314146827,0.0855819283458457,-4.07445071985697,"10705524","Paf1"
44.8202,321.406888888889,3.03929136229351,0.0164420369188228,0.085591173654043,-4.07449242376741,"10874701","Ankrd65"
148.14135,298.856,3.03898008589389,0.0164497388283066,0.0856007606216867,-4.07456066295431,"10713061","Efemp2"
82.5508500000001,424.187666666667,3.03846444355114,0.0164625056697389,0.0856519395611312,-4.0746737195723,"10841619","Manbal"
332.13155,1142.01822222222,3.03803816892443,0.0164730676743408,0.0856916308828691,-4.07476719661619,"10769310","Prrc2c"
435.8893,1146.18677777778,3.0369145523092,0.0165009420334186,0.0858067308225012,-4.07501365615126,"10834590","Rpl7a"
35.793775,54.8492444444444,3.03676086772645,0.0165047584311384,0.0858067308225012,-4.075047373238,"10821840","Skp2"
30.118225,68.3468777777778,3.03651269626408,0.0165109231395933,0.0858067308225012,-4.07510182357923,"10718881","Brsk1"
9.8377,13.9227111111111,3.03643646828514,0.0165128171658829,0.0858067308225012,-4.07511854936772,"10842500","Dok5"
188.8204,302.952777777778,3.03544750467203,0.0165374104257356,0.0858496040650411,-4.07533558419562,"10798135","Serpinb9"
122.15791,96.1434444444444,3.03540984004767,0.016538347815802,0.0858496040650411,-4.07534385136593,"10761810","Kntc1"
100.58125,264.078777777778,3.0348820045313,0.0165514903360135,0.0858623913815094,-4.07545971914412,"10726860","Chid1"
315.045,1427,3.03466710856263,0.0165568441369455,0.0858623913815094,-4.07550689784237,"10902885","Tspan31"
644.22835,1309.42811111111,3.03463345101313,0.0165576828268492,0.0858623913815094,-4.07551428739454,"10880408","Hmgn2"
85.36515,472.110666666667,3.03454788043294,0.0165598153028849,0.0858623913815094,-4.0755330748822,"10893444","Sirt6"
826.628,2148.12222222222,3.03407357213893,0.0165716405934114,0.0858832549753273,-4.07563722154541,"10795105","Rpl37l1"
109.174301,99.2957355555556,3.03273579474236,0.0166050412142114,0.0859953331026365,-4.0759310536575,"10834138","Nrarp"
105.7739,221.835222222222,3.03238877508622,0.0166137168376523,0.0860198933645082,-4.07600729508529,"10747531","Cavin1"
382.78845,1167.933,3.03222708758969,0.0166177607056756,0.0860198933645082,-4.07604282139312,"10879502","Cap1"
36.062145,102.4602,3.0309043244971,0.0166508822220519,0.0860715789879315,-4.07633353326014,"10701717","Katna1"
813.271000000001,2941.98777777778,3.0308610809171,0.0166519661907573,0.0860715789879315,-4.07634303932604,"10890572","Rpl23a"
484.52045,700.258222222222,3.03046699633856,0.0166618479456167,0.086075904511276,-4.07642967567612,"10787784","Hmgb2"
26.975464,23.1806811111111,3.03046697705839,0.0166618484292211,0.086075904511276,-4.07642967991499,"10727728","Cnih2"
827.8909,1442.58711111111,3.03007292739493,0.016671735441645,0.0861083806225334,-4.07651631992259,"10783805","Psme2"
103.8625,519.444111111111,3.02951159778386,0.0166858302357165,0.0861084339350329,-4.07663975947256,"10721028","Lsm14a"
36.80869,105.551977777778,3.02919350098457,0.0166938230691496,0.0861344661148248,-4.07670972096241,"10927379","Sema4c"
16.76765,40.6212888888889,3.02824813855712,0.016717600878519,0.0862211887753383,-4.07691768542065,"10865420","Clstn3"
363.3345,1639.08,3.0282021339508,0.0167187588923745,0.0862211887753383,-4.07692780735495,"10767230","Actr3"
76.61511,143.9353,3.02795005604439,0.0167251056095598,0.0862211887753383,-4.0769832722824,"10931168","Glrx-ps16"
83.7747,164.801,3.0278770446989,0.016726944330704,0.0862211887753383,-4.07699933790025,"10927712","Tex30"
37.586331,23.02448,3.02782166791234,0.0167283390832689,0.0862211887753383,-4.07701152342056,"10841192","Bpifb1"
11.356735,18.4521777777778,3.02749932819632,0.0167364601372132,0.0862359352563308,-4.077082457894,"10798226","Prl5a1"
358.85055,919.506333333333,3.02745293854358,0.0167376292213682,0.0862359352563308,-4.0770926670821,"10779598","Rpl7a"
